customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Customer_Segment
9528,2023-05-13,YYC-NW,2,0.29,149.25,2023-05-13,2024-10-06,Calgary NW,False,2,68.11,34.06,2,True,Late Delivery,3.5,87,2,68.11,5,1,1,511,Potential Loyalists (Tiềm năng)
9529,2020-01-12,ONLINE,5,0.43,164.3,2020-01-12,2024-07-28,Online,True,17,1548.68,91.1,4,False,,4.65,157,17,1548.68,4,3,3,433,Loyal Customers (Trung thành)
9530,2019-01-02,YYC-SE,16,0.37,294.36,2019-01-02,2020-12-02,Calgary SE,False,93,8271.86,88.94,18,False,,3.42,1491,93,8271.86,1,5,5,155,At Risk (Nguy cơ rời bỏ)
9531,2022-06-20,YYC-SE,13,0.39,80.51,2022-06-20,2023-04-18,Calgary SE,True,24,1981.03,82.54,13,False,,4.62,624,24,1981.03,2,3,4,234,At Risk (Nguy cơ rời bỏ)
9532,2023-07-04,YYC-SE,7,0.15,392.89,2023-07-04,2024-05-11,Calgary SE,False,9,440.82,48.98,8,True,Damaged Book,3.02,235,9,440.82,4,2,2,422,Potential Loyalists (Tiềm năng)
9533,2021-07-24,YYC-NW,11,0.48,425.78,2021-07-24,2021-10-28,Calgary NW,True,28,2276.1,81.29,11,False,,4.5,1161,28,2276.1,1,3,4,134,At Risk (Nguy cơ rời bỏ)
9534,2022-10-24,YYC-NW,15,0.28,99.05,2022-10-24,2024-12-17,Calgary NW,False,24,1655.16,68.96,15,True,Website Issue,2.77,15,24,1655.16,5,3,4,534,Loyal Customers (Trung thành)
9535,2023-01-27,ONLINE,2,0.28,94.68,2023-01-27,2023-08-11,Online,True,3,161.29,53.76,2,True,Website Issue,4.45,509,3,161.29,3,1,1,311,Need Attention (Cần chú ý)
9536,2019-05-04,YYC-NW,19,0.39,116.71,2019-05-04,2021-09-01,Calgary NW,False,117,9705.35,82.95,16,False,,3.67,1218,117,9705.35,1,5,5,155,At Risk (Nguy cơ rời bỏ)
9537,2022-07-08,YYC-NW,10,0.28,226.96,2022-07-08,2023-08-08,Calgary NW,False,17,782.6,46.04,5,False,,4.01,512,17,782.6,2,3,2,232,At Risk (Nguy cơ rời bỏ)
9538,2024-06-05,YYC-NW,11,0.08,120.55,2024-06-05,2024-12-20,Calgary NW,False,5,463.25,92.65,9,False,,4.08,12,5,463.25,5,1,2,512,Potential Loyalists (Tiềm năng)
9539,2019-02-08,YYC-DT,17,0.17,249.61,2019-02-08,2024-07-24,Calgary Downtown,False,93,6999.43,75.26,19,False,,4.49,161,93,6999.43,4,5,5,455,Elite Shoppers (VVIP)
9540,2024-04-15,YYC-DT,2,0.14,91.54,2024-04-15,2024-11-16,Calgary Downtown,False,1,70.44,70.44,2,False,,4.27,46,1,70.44,5,1,1,511,Potential Loyalists (Tiềm năng)
9541,2024-05-05,YYC-SE,4,0.19,105.07,2024-05-05,2024-08-22,Calgary SE,False,1,89.97,89.97,4,False,,3.74,132,1,89.97,4,1,1,411,Potential Loyalists (Tiềm năng)
9542,2024-05-16,YYC-SE,3,0.2,76.21,2024-05-16,2024-10-30,Calgary SE,False,1,77.81,77.81,3,False,,4.45,63,1,77.81,5,1,1,511,Potential Loyalists (Tiềm năng)
9543,2021-10-31,YYC-DT,18,0.06,232.61,2021-10-31,2023-06-13,Calgary Downtown,False,53,3136.89,59.19,20,False,,4.19,568,53,3136.89,2,5,5,255,At Risk (Nguy cơ rời bỏ)
9544,2023-04-27,YYC-NW,14,0.38,116.06,2023-04-27,2024-03-05,Calgary NW,False,20,1327.94,66.4,13,False,,3.64,302,20,1327.94,3,3,3,333,Loyal Customers (Trung thành)
9545,2023-01-03,YYC-DT,12,0.59,122.08,2023-01-03,2023-08-02,Calgary Downtown,False,25,1191.69,47.67,14,False,,3.95,518,25,1191.69,2,3,3,233,At Risk (Nguy cơ rời bỏ)
9546,2019-07-24,YYC-DT,15,0.18,62.73,2019-07-24,2019-11-23,Calgary Downtown,True,81,7059.79,87.16,9,False,,4.42,1866,81,7059.79,1,5,5,155,At Risk (Nguy cơ rời bỏ)
9547,2023-09-10,YYC-NW,14,0.25,236.53,2023-09-10,2024-05-12,Calgary NW,False,15,1107.43,73.83,11,False,,4.15,234,15,1107.43,4,2,3,423,Potential Loyalists (Tiềm năng)
9548,2024-01-24,YYC-NW,14,0.4,84.59,2024-01-24,2024-05-24,Calgary NW,False,10,564.44,56.44,13,False,,3.89,222,10,564.44,4,2,2,422,Potential Loyalists (Tiềm năng)
9549,2024-06-22,YYC-DT,11,0.43,94.92,2024-06-22,2024-12-09,Calgary Downtown,False,4,179.66,44.92,10,False,,3.8,23,4,179.66,5,1,1,511,Potential Loyalists (Tiềm năng)
9550,2020-10-25,YYC-DT,3,0.31,48.85,2020-10-25,2021-08-24,Calgary Downtown,True,9,676.61,75.18,2,False,,4.55,1226,9,676.61,1,2,2,122,Hibernating (Ngủ đông)
9551,2023-01-16,YYC-SE,18,0.26,187.38,2023-01-16,2024-06-29,Calgary SE,False,34,1184.81,34.85,16,True,Billing Error,3.53,186,34,1184.81,4,4,3,443,Loyal Customers (Trung thành)
9552,2019-07-02,YYC-DT,2,0.12,82.6,2019-07-02,2022-04-02,Calgary Downtown,False,9,226.79,25.2,2,False,,4.5,1005,9,226.79,1,2,1,121,Hibernating (Ngủ đông)
9553,2024-11-07,YYC-SE,6,0.57,135.16,2024-11-07,2024-02-22,Calgary SE,False,1,32.25,32.25,4,False,,4.01,314,1,32.25,3,1,1,311,Need Attention (Cần chú ý)
9554,2022-05-04,YYC-DT,4,0.4,207.84,2022-05-04,2022-11-15,Calgary Downtown,False,11,538.56,48.96,4,True,Website Issue,3.47,778,11,538.56,2,2,2,222,Need Attention (Cần chú ý)
9555,2024-04-23,YYC-SE,9,0.32,143.42,2024-04-23,2024-11-28,Calgary SE,True,5,327.69,65.54,8,False,,4.52,34,5,327.69,5,1,1,511,Potential Loyalists (Tiềm năng)
9556,2022-04-21,YYC-SE,10,0.3,146.77,2022-04-21,2024-11-24,Calgary SE,False,19,995.2,52.38,6,False,,4.36,38,19,995.2,5,3,3,533,Loyal Customers (Trung thành)
9557,2019-08-08,YYC-DT,8,0.18,112.0,2019-08-08,2020-08-14,Calgary Downtown,False,38,2448.77,64.44,9,True,Damaged Book,2.71,1601,38,2448.77,1,4,4,144,At Risk (Nguy cơ rời bỏ)
9558,2021-11-08,YYC-DT,15,0.76,44.05,2021-11-08,2022-11-10,Calgary Downtown,True,49,3570.73,72.87,9,False,,4.48,783,49,3570.73,2,5,5,255,At Risk (Nguy cơ rời bỏ)
9559,2021-06-29,YYC-SE,19,0.09,104.72,2021-06-29,2024-09-01,Calgary SE,False,73,5437.49,74.49,10,False,,4.01,122,73,5437.49,4,5,5,455,Elite Shoppers (VVIP)
9560,2021-10-29,YYC-NW,8,0.65,53.18,2021-10-29,2022-06-14,Calgary NW,False,21,1063.38,50.64,6,False,,3.55,932,21,1063.38,1,3,3,133,At Risk (Nguy cơ rời bỏ)
9561,2021-09-21,YYC-DT,5,0.56,68.29,2021-09-21,2022-11-27,Calgary Downtown,False,15,950.74,63.38,6,True,Billing Error,2.94,766,15,950.74,2,2,3,223,Need Attention (Cần chú ý)
9562,2024-10-15,YYC-DT,15,0.11,144.87,2024-10-15,2024-07-05,Calgary Downtown,True,4,301.93,75.48,11,False,,4.73,180,4,301.93,4,1,1,411,Potential Loyalists (Tiềm năng)
9563,2019-07-02,YYC-DT,11,0.36,316.12,2019-07-02,2023-09-07,Calgary Downtown,True,57,2148.61,37.69,13,False,,4.2,482,57,2148.61,3,5,4,354,Loyal Customers (Trung thành)
9564,2024-06-17,YYC-DT,13,0.8,85.85,2024-06-17,2024-11-22,Calgary Downtown,False,5,126.62,25.32,9,False,,4.28,40,5,126.62,5,1,1,511,Potential Loyalists (Tiềm năng)
9565,2020-11-26,YYC-DT,8,0.32,146.25,2020-11-26,2024-07-20,Calgary Downtown,False,23,1361.03,59.18,7,True,Rude Staff,2.94,165,23,1361.03,4,3,3,433,Loyal Customers (Trung thành)
9566,2024-12-02,YYC-DT,16,0.07,147.87,2024-12-02,2024-09-25,Calgary Downtown,False,4,345.31,86.33,9,True,Late Delivery,3.58,98,4,345.31,5,1,1,511,Potential Loyalists (Tiềm năng)
9567,2020-08-06,YYC-DT,15,0.34,158.58,2020-08-06,2024-02-13,Calgary Downtown,False,48,4516.91,94.1,9,True,Rude Staff,3.46,323,48,4516.91,3,5,5,355,Loyal Customers (Trung thành)
9568,2023-01-20,YYC-DT,11,0.28,80.37,2023-01-20,2023-04-27,Calgary Downtown,False,22,1894.1,86.1,8,False,,4.03,615,22,1894.1,2,3,4,234,At Risk (Nguy cơ rời bỏ)
9569,2022-10-30,YYC-NW,3,0.2,106.74,2022-10-30,2024-01-27,Calgary NW,True,5,473.55,94.71,3,True,Website Issue,3.88,340,5,473.55,3,1,2,312,Need Attention (Cần chú ý)
9570,2022-08-12,YYC-NW,19,0.3,239.4,2022-08-12,2024-12-26,Calgary NW,False,38,1709.75,44.99,22,False,,3.96,6,38,1709.75,5,4,4,544,Elite Shoppers (VVIP)
9571,2022-05-24,YYC-NW,5,0.21,174.96,2022-05-24,2024-02-28,Calgary NW,False,9,410.78,45.64,3,False,,4.32,308,9,410.78,3,2,2,322,Need Attention (Cần chú ý)
9572,2019-02-26,YYC-SE,17,0.28,56.43,2019-02-26,2021-11-02,Calgary SE,False,108,4674.47,43.28,11,False,,4.09,1156,108,4674.47,1,5,5,155,At Risk (Nguy cơ rời bỏ)
9573,2020-01-24,YYC-SE,2,0.22,97.4,2020-01-24,2023-04-30,Calgary SE,False,9,343.11,38.12,2,False,,4.41,612,9,343.11,2,2,1,221,Need Attention (Cần chú ý)
9574,2024-08-28,ONLINE,4,0.2,231.95,2024-08-28,2024-12-03,Online,False,1,73.92,73.92,4,False,,3.85,29,1,73.92,5,1,1,511,Potential Loyalists (Tiềm năng)
9575,2022-05-03,YYC-DT,16,0.27,187.97,2022-05-03,2023-02-17,Calgary Downtown,False,36,1836.77,51.02,17,False,,4.18,684,36,1836.77,2,4,4,244,At Risk (Nguy cơ rời bỏ)
9576,2023-07-31,ONLINE,13,0.27,56.64,2023-07-31,2023-11-02,Online,False,15,848.19,56.55,10,False,,4.51,426,15,848.19,3,2,3,323,Need Attention (Cần chú ý)
9577,2023-07-19,ONLINE,18,0.54,217.83,2023-07-19,2024-01-06,Online,True,22,636.27,28.92,12,False,,4.36,361,22,636.27,3,3,2,332,Loyal Customers (Trung thành)
9578,2019-03-18,YYC-DT,14,0.31,168.97,2019-03-18,2023-02-02,Calgary Downtown,False,63,5612.51,89.09,8,False,,4.14,699,63,5612.51,2,5,5,255,At Risk (Nguy cơ rời bỏ)
9579,2020-11-24,YYC-DT,16,0.39,174.08,2020-11-24,2024-06-18,Calgary Downtown,False,64,5958.06,93.09,12,False,,3.63,197,64,5958.06,4,5,5,455,Elite Shoppers (VVIP)
9580,2021-01-26,YYC-SE,17,0.14,60.55,2021-01-26,2021-05-14,Calgary SE,False,64,4467.76,69.81,18,False,,4.2,1328,64,4467.76,1,5,5,155,At Risk (Nguy cơ rời bỏ)
9581,2019-11-21,YYC-DT,6,0.23,314.47,2019-11-21,2024-07-09,Calgary Downtown,False,30,2785.76,92.86,4,False,,3.99,176,30,2785.76,4,4,4,444,Elite Shoppers (VVIP)
9582,2023-10-15,YYC-SE,6,0.29,80.85,2023-10-15,2024-11-11,Calgary SE,False,5,265.55,53.11,7,False,,3.51,51,5,265.55,5,1,1,511,Potential Loyalists (Tiềm năng)
9583,2019-11-05,YYC-NW,18,0.09,151.46,2019-11-05,2021-08-23,Calgary NW,False,97,5771.7,59.5,11,False,,4.06,1227,97,5771.7,1,5,5,155,At Risk (Nguy cơ rời bỏ)
9584,2022-08-17,YYC-SE,13,0.51,169.42,2022-08-17,2024-11-08,Calgary SE,True,23,1982.02,86.17,7,False,,4.4,54,23,1982.02,5,3,4,534,Loyal Customers (Trung thành)
9585,2023-10-08,YYC-NW,19,0.37,231.61,2023-10-08,2024-12-17,Calgary NW,False,19,524.5,27.61,15,False,,3.9,15,19,524.5,5,3,2,532,Loyal Customers (Trung thành)
9586,2023-12-19,YYC-DT,10,0.25,123.39,2023-12-19,2024-05-21,Calgary Downtown,False,8,459.16,57.4,8,False,,3.83,225,8,459.16,4,2,2,422,Potential Loyalists (Tiềm năng)
9587,2021-12-19,YYC-NW,15,0.62,17.58,2021-12-19,2022-11-13,Calgary NW,False,35,2862.27,81.78,9,False,,3.98,780,35,2862.27,2,4,5,245,At Risk (Nguy cơ rời bỏ)
9588,2020-12-04,YYC-DT,5,0.25,371.82,2020-12-04,2021-09-21,Calgary Downtown,False,19,1663.24,87.54,5,False,,4.4,1198,19,1663.24,1,3,4,134,At Risk (Nguy cơ rời bỏ)
9589,2020-02-13,ONLINE,8,0.25,145.4,2020-02-13,2020-06-05,Online,False,36,1154.0,32.06,6,True,Rude Staff,3.61,1671,36,1154.0,1,4,3,143,At Risk (Nguy cơ rời bỏ)
9590,2019-06-01,YYC-DT,16,0.42,131.56,2019-06-01,2024-08-18,Calgary Downtown,False,68,1824.47,26.83,11,False,,4.25,136,68,1824.47,4,5,4,454,Elite Shoppers (VVIP)
9591,2023-02-10,YYC-DT,7,0.64,73.23,2023-02-10,2024-02-07,Calgary Downtown,True,12,571.4,47.62,4,True,Rude Staff,3.83,329,12,571.4,3,2,2,322,Need Attention (Cần chú ý)
9592,2023-01-28,YYC-SE,13,0.36,50.95,2023-01-28,2023-08-07,Calgary SE,True,22,1241.1,56.41,8,False,,4.5,513,22,1241.1,2,3,3,233,At Risk (Nguy cơ rời bỏ)
9593,2021-11-24,YYC-SE,6,0.3,214.78,2021-11-24,2024-01-22,Calgary SE,False,17,892.09,52.48,4,False,,4.31,345,17,892.09,3,3,3,333,Loyal Customers (Trung thành)
9594,2022-07-09,YYC-NW,15,0.13,176.59,2022-07-09,2023-08-25,Calgary NW,True,35,2838.26,81.09,9,False,,4.12,495,35,2838.26,3,4,5,345,Loyal Customers (Trung thành)
9595,2019-04-21,YYC-NW,14,0.35,349.03,2019-04-21,2023-02-01,Calgary NW,False,73,2703.27,37.03,9,True,Website Issue,3.13,700,73,2703.27,2,5,4,254,At Risk (Nguy cơ rời bỏ)
9596,2023-03-11,YYC-DT,16,0.46,120.21,2023-03-11,2024-05-12,Calgary Downtown,False,23,894.91,38.91,19,False,,4.0,234,23,894.91,4,3,3,433,Loyal Customers (Trung thành)
9597,2022-08-28,YYC-SE,19,0.49,137.36,2022-08-28,2023-10-30,Calgary SE,False,34,1326.23,39.01,21,False,,3.78,429,34,1326.23,3,4,3,343,Loyal Customers (Trung thành)
9598,2019-07-11,YYC-NW,5,0.31,81.57,2019-07-11,2023-12-10,Calgary NW,False,26,697.72,26.84,5,False,,4.67,388,26,697.72,3,3,2,332,Loyal Customers (Trung thành)
9599,2020-10-17,YYC-DT,17,0.03,43.34,2020-10-17,2022-04-21,Calgary Downtown,False,67,6014.3,89.77,12,False,,4.5,986,67,6014.3,1,5,5,155,At Risk (Nguy cơ rời bỏ)
9600,2023-10-26,YYC-DT,7,0.17,488.29,2023-10-26,2024-12-02,Calgary Downtown,False,9,794.26,88.25,6,True,Website Issue,3.66,30,9,794.26,5,2,2,522,Potential Loyalists (Tiềm năng)
9601,2022-11-30,YYC-DT,13,0.45,193.31,2022-11-30,2023-07-18,Calgary Downtown,False,24,1842.79,76.78,8,True,Late Delivery,3.01,533,24,1842.79,2,3,4,234,At Risk (Nguy cơ rời bỏ)
9602,2024-11-14,YYC-SE,6,0.34,212.9,2024-11-14,2024-09-14,Calgary SE,True,1,45.68,45.68,4,False,,4.77,109,1,45.68,4,1,1,411,Potential Loyalists (Tiềm năng)
9603,2023-11-21,YYC-DT,15,0.06,89.91,2023-11-21,2024-06-18,Calgary Downtown,False,13,851.57,65.51,12,False,,3.68,197,13,851.57,4,2,3,423,Potential Loyalists (Tiềm năng)
9604,2019-06-21,YYC-SE,17,0.17,256.69,2019-06-21,2019-11-22,Calgary SE,False,74,4383.08,59.23,11,False,,3.96,1867,74,4383.08,1,5,5,155,At Risk (Nguy cơ rời bỏ)
9605,2020-05-18,YYC-NW,3,0.15,124.63,2020-05-18,2020-10-06,Calgary NW,False,9,664.32,73.81,2,True,Late Delivery,3.79,1548,9,664.32,1,2,2,122,Hibernating (Ngủ đông)
9606,2021-11-27,ONLINE,13,0.27,264.82,2021-11-27,2024-11-17,Online,False,38,1722.78,45.34,10,True,Damaged Book,3.31,45,38,1722.78,5,4,4,544,Elite Shoppers (VVIP)
9607,2023-06-04,YYC-DT,12,0.22,200.7,2023-06-04,2024-01-23,Calgary Downtown,False,17,661.83,38.93,9,False,,3.45,344,17,661.83,3,3,2,332,Loyal Customers (Trung thành)
9608,2022-04-18,YYC-DT,2,0.16,140.39,2022-04-18,2022-10-30,Calgary Downtown,False,5,392.9,78.58,2,False,,4.13,794,5,392.9,2,1,2,212,Need Attention (Cần chú ý)
9609,2023-09-22,YYC-NW,7,0.21,221.71,2023-09-22,2024-01-14,Calgary NW,False,7,498.05,71.15,8,False,,4.17,353,7,498.05,3,1,2,312,Need Attention (Cần chú ý)
9610,2019-05-06,YYC-SE,16,0.05,250.12,2019-05-06,2024-09-17,Calgary SE,False,98,3577.43,36.5,9,False,,3.7,106,98,3577.43,5,5,5,555,Elite Shoppers (VVIP)
9611,2020-03-02,YYC-SE,14,0.5,402.52,2020-03-02,2023-07-07,Calgary SE,True,55,4201.7,76.39,14,False,,3.93,544,55,4201.7,2,5,5,255,At Risk (Nguy cơ rời bỏ)
9612,2023-05-29,YYC-NW,18,0.27,67.69,2023-05-29,2024-11-25,Calgary NW,False,23,1622.29,70.53,13,False,,4.39,37,23,1622.29,5,3,4,534,Loyal Customers (Trung thành)
9613,2019-09-23,ONLINE,3,0.55,217.46,2019-09-23,2021-07-06,Online,True,11,688.2,62.56,2,False,,4.98,1275,11,688.2,1,2,2,122,Hibernating (Ngủ đông)
9614,2024-07-29,YYC-NW,6,0.16,199.68,2024-07-29,2024-10-28,Calgary NW,False,2,118.77,59.38,5,False,,3.98,65,2,118.77,5,1,1,511,Potential Loyalists (Tiềm năng)
9615,2023-09-30,YYC-DT,15,0.06,260.19,2023-09-30,2024-03-12,Calgary Downtown,True,16,1166.61,72.91,15,False,,4.3,295,16,1166.61,3,3,3,333,Loyal Customers (Trung thành)
9616,2019-07-09,YYC-DT,2,0.07,105.13,2019-07-09,2024-10-11,Calgary Downtown,False,9,453.04,50.34,2,True,Website Issue,3.77,82,9,453.04,5,2,2,522,Potential Loyalists (Tiềm năng)
9617,2024-09-19,YYC-SE,13,0.41,202.77,2024-09-19,2024-12-29,Calgary SE,False,3,178.28,59.43,7,False,,4.18,3,3,178.28,5,1,1,511,Potential Loyalists (Tiềm năng)
9618,2020-12-21,ONLINE,19,0.31,197.61,2020-12-21,2022-08-18,Online,False,66,6124.89,92.8,14,False,,4.25,867,66,6124.89,2,5,5,255,At Risk (Nguy cơ rời bỏ)
9619,2020-08-05,YYC-SE,15,0.17,114.52,2020-08-05,2024-02-01,Calgary SE,False,50,2579.24,51.58,14,False,,4.34,335,50,2579.24,3,5,4,354,Loyal Customers (Trung thành)
9620,2023-10-27,YYC-DT,6,0.24,67.22,2023-10-27,2024-11-13,Calgary Downtown,False,5,384.13,76.83,3,False,,4.39,49,5,384.13,5,1,2,512,Potential Loyalists (Tiềm năng)
9621,2020-02-27,YYC-SE,2,0.19,169.79,2020-02-27,2022-08-06,Calgary SE,True,9,784.01,87.11,1,False,,4.42,879,9,784.01,2,2,2,222,Need Attention (Cần chú ý)
9622,2023-12-10,YYC-NW,4,0.48,26.41,2023-12-10,2024-07-11,Calgary NW,False,4,298.24,74.56,3,False,,3.95,174,4,298.24,4,1,1,411,Potential Loyalists (Tiềm năng)
9623,2023-01-15,YYC-NW,8,0.32,73.65,2023-01-15,2024-11-16,Calgary NW,True,11,975.53,88.68,5,True,Damaged Book,4.3,46,11,975.53,5,2,3,523,Potential Loyalists (Tiềm năng)
9624,2024-03-25,YYC-NW,3,0.11,28.07,2024-03-25,2024-08-29,Calgary NW,False,2,91.86,45.93,2,False,,4.08,125,2,91.86,4,1,1,411,Potential Loyalists (Tiềm năng)
9625,2020-06-12,ONLINE,7,0.45,350.73,2020-06-12,2022-11-17,Online,False,26,1404.74,54.03,4,False,,4.09,776,26,1404.74,2,3,3,233,At Risk (Nguy cơ rời bỏ)
9626,2022-08-16,ONLINE,17,0.5,67.88,2022-08-16,2022-12-09,Online,False,39,3599.0,92.28,14,False,,3.93,754,39,3599.0,2,4,5,245,At Risk (Nguy cơ rời bỏ)
9627,2022-04-22,YYC-DT,3,0.37,137.2,2022-04-22,2024-09-18,Calgary Downtown,True,5,281.9,56.38,2,False,,4.16,105,5,281.9,5,1,1,511,Potential Loyalists (Tiềm năng)
9628,2024-05-27,YYC-DT,9,0.32,156.98,2024-05-27,2024-12-29,Calgary Downtown,False,3,137.21,45.74,10,False,,4.38,3,3,137.21,5,1,1,511,Potential Loyalists (Tiềm năng)
9629,2024-06-07,YYC-DT,7,0.47,40.04,2024-06-07,2024-10-06,Calgary Downtown,True,3,256.84,85.61,7,False,,4.38,87,3,256.84,5,1,1,511,Potential Loyalists (Tiềm năng)
9630,2021-06-20,YYC-NW,6,0.22,437.34,2021-06-20,2023-06-25,Calgary NW,False,20,754.83,37.74,7,False,,3.95,556,20,754.83,2,3,2,232,At Risk (Nguy cơ rời bỏ)
9631,2023-12-17,ONLINE,17,0.29,24.08,2023-12-17,2024-10-04,Online,False,17,747.0,43.94,12,False,,3.47,89,17,747.0,5,3,2,532,Loyal Customers (Trung thành)
9632,2020-04-08,YYC-DT,5,0.19,151.56,2020-04-08,2021-08-22,Calgary Downtown,False,23,2115.7,91.99,6,False,,4.23,1228,23,2115.7,1,3,4,134,At Risk (Nguy cơ rời bỏ)
9633,2020-01-21,YYC-SE,16,0.35,33.49,2020-01-21,2022-03-02,Calgary SE,False,69,5363.3,77.73,8,False,,3.99,1036,69,5363.3,1,5,5,155,At Risk (Nguy cơ rời bỏ)
9634,2023-12-16,YYC-SE,11,0.42,147.48,2023-12-16,2024-08-02,Calgary SE,False,9,803.68,89.3,13,False,,4.1,152,9,803.68,4,2,2,422,Potential Loyalists (Tiềm năng)
9635,2022-09-20,YYC-SE,10,0.05,193.08,2022-09-20,2024-11-17,Calgary SE,False,22,988.93,44.95,7,True,Rude Staff,3.36,45,22,988.93,5,3,3,533,Loyal Customers (Trung thành)
9636,2021-07-14,YYC-DT,10,0.32,163.81,2021-07-14,2022-05-28,Calgary Downtown,False,32,1631.63,50.99,7,False,,4.42,949,32,1631.63,1,4,4,144,At Risk (Nguy cơ rời bỏ)
9637,2020-04-06,YYC-DT,9,0.24,354.9,2020-04-06,2021-10-04,Calgary Downtown,False,44,2201.64,50.04,9,False,,4.11,1185,44,2201.64,1,4,4,144,At Risk (Nguy cơ rời bỏ)
9638,2022-09-10,YYC-NW,4,0.04,27.2,2022-09-10,2024-08-30,Calgary NW,False,7,511.72,73.1,4,False,,4.22,124,7,511.72,4,1,2,412,Potential Loyalists (Tiềm năng)
9639,2024-01-20,YYC-DT,10,0.19,228.1,2024-01-20,2024-06-02,Calgary Downtown,False,8,755.36,94.42,8,False,,3.77,213,8,755.36,4,2,2,422,Potential Loyalists (Tiềm năng)
9640,2022-04-11,YYC-NW,4,0.05,22.1,2022-04-11,2024-05-03,Calgary NW,True,9,310.39,34.49,4,False,,4.54,243,9,310.39,4,2,1,421,Potential Loyalists (Tiềm năng)
9641,2023-08-02,YYC-DT,7,0.09,169.64,2023-08-02,2024-08-26,Calgary Downtown,False,9,632.7,70.3,8,False,,3.98,128,9,632.7,4,2,2,422,Potential Loyalists (Tiềm năng)
9642,2019-08-19,YYC-SE,19,0.3,218.93,2019-08-19,2023-08-04,Calgary SE,False,95,7303.04,76.87,15,True,Rude Staff,3.57,516,95,7303.04,2,5,5,255,At Risk (Nguy cơ rời bỏ)
9643,2022-05-10,YYC-NW,13,0.24,518.74,2022-05-10,2023-05-31,Calgary NW,False,36,2992.41,83.12,14,True,Billing Error,3.84,581,36,2992.41,2,4,5,245,At Risk (Nguy cơ rời bỏ)
9644,2021-01-10,ONLINE,15,0.18,52.9,2021-01-10,2023-07-22,Online,False,53,4324.0,81.58,16,True,Late Delivery,3.39,529,53,4324.0,2,5,5,255,At Risk (Nguy cơ rời bỏ)
9645,2023-07-31,YYC-SE,7,0.14,521.24,2023-07-31,2024-10-31,Calgary SE,False,10,618.32,61.83,5,False,,4.07,62,10,618.32,5,2,2,522,Potential Loyalists (Tiềm năng)
9646,2021-07-25,YYC-SE,3,0.17,168.74,2021-07-25,2023-04-15,Calgary SE,False,9,414.39,46.04,3,False,,3.91,627,9,414.39,2,2,2,222,Need Attention (Cần chú ý)
9647,2024-04-25,ONLINE,15,0.35,103.42,2024-04-25,2024-08-11,Online,False,7,210.13,30.02,17,False,,3.75,143,7,210.13,4,1,1,411,Potential Loyalists (Tiềm năng)
9648,2019-11-22,YYC-SE,13,0.16,225.19,2019-11-22,2023-12-12,Calgary SE,True,65,4115.71,63.32,12,False,,4.61,386,65,4115.71,3,5,5,355,Loyal Customers (Trung thành)
9649,2020-10-11,YYC-SE,11,0.25,154.7,2020-10-11,2021-12-07,Calgary SE,True,49,2596.04,52.98,6,False,,4.77,1121,49,2596.04,1,5,4,154,At Risk (Nguy cơ rời bỏ)
9650,2020-01-18,YYC-SE,17,0.1,89.12,2020-01-18,2023-07-09,Calgary SE,True,78,6853.89,87.87,12,False,,4.44,542,78,6853.89,2,5,5,255,At Risk (Nguy cơ rời bỏ)
9651,2021-04-13,YYC-SE,19,0.07,76.81,2021-04-13,2023-08-31,Calgary SE,False,64,4077.07,63.7,14,False,,4.01,489,64,4077.07,3,5,5,355,Loyal Customers (Trung thành)
9652,2019-10-05,YYC-DT,9,0.7,128.21,2019-10-05,2023-01-28,Calgary Downtown,False,51,1690.08,33.14,10,False,,3.94,704,51,1690.08,2,5,4,254,At Risk (Nguy cơ rời bỏ)
9653,2024-11-06,YYC-NW,4,0.39,334.92,2024-11-06,2024-08-27,Calgary NW,False,1,32.24,32.24,4,True,Damaged Book,3.27,127,1,32.24,4,1,1,411,Potential Loyalists (Tiềm năng)
9654,2021-06-03,YYC-SE,16,0.18,118.53,2021-06-03,2023-03-10,Calgary SE,True,48,3271.32,68.15,11,False,,4.04,663,48,3271.32,2,5,5,255,At Risk (Nguy cơ rời bỏ)
9655,2023-04-01,YYC-SE,14,0.15,307.85,2023-04-01,2024-06-16,Calgary SE,False,19,1440.66,75.82,9,True,Rude Staff,3.55,199,19,1440.66,4,3,3,433,Loyal Customers (Trung thành)
9656,2020-08-24,YYC-DT,9,0.12,278.7,2020-08-24,2023-06-04,Calgary Downtown,False,37,2492.1,67.35,9,True,Website Issue,3.84,577,37,2492.1,2,4,4,244,At Risk (Nguy cơ rời bỏ)
9657,2023-09-07,YYC-SE,3,0.24,132.95,2023-09-07,2024-09-15,Calgary SE,False,3,80.71,26.9,3,True,Billing Error,3.14,108,3,80.71,5,1,1,511,Potential Loyalists (Tiềm năng)
9658,2019-08-27,YYC-DT,6,0.41,151.87,2019-08-27,2021-01-03,Calgary Downtown,False,25,1343.45,53.74,4,False,,3.88,1459,25,1343.45,1,3,3,133,At Risk (Nguy cơ rời bỏ)
